name,phone,website,email,location,insurance,treatmentSetting,services,languages,agesServicing,state,address,overview,treatment_settings,ages_served,services_provided,clinicians,contact_form,url
Action Behavior Centers - ABA Therapy for Autism,817-402-8250,https://www.actionbehavior.com/locations/aba-therapy-southlake-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"230 S Nolen Dr Building 3, Southlake, TX 76092, United States, Southlake, TX 76092",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,281-223-5300,https://www.actionbehavior.com/locations/aba-therapy-kingwood-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"22001 Northpark Dr Suite 400, Kingwood, TX 77339, United States, Kingwood, TX 77339",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,512-460-1950,https://www.actionbehavior.com/locations/aba-therapy-round-rock-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"15930 Great Oaks Dr, Round Rock, TX 78681, United States, Round Rock, TX 78681",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,210-625-5400,https://www.actionbehavior.com/locations/aba-therapy-schertz-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"5700 Schertz Pkwy #120, Schertz, TX 78154, United States, Schertz, TX 78154",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,469-905-5300,https://www.actionbehavior.com/locations/aba-therapy-mckinney-tx-2/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"181 N Rdg Rd Suite 100, McKinney, TX 75071, United States, McKinney, TX 75071",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,817-385-7140,https://www.actionbehavior.com/locations/aba-therapy-keller-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"4541 Heritage Trace Pkwy #1333, Keller, TX 76244, United States, Keller, TX 76244",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,512-354-4300,https://www.actionbehavior.com/locations/aba-therapy-buda-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"120 Precision Dr a100, Buda, TX 78610, United States, Buda, TX 78610",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,281-223-5200,https://www.actionbehavior.com/locations/aba-therapy-cypress-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"12101 Grant Rd, Cypress, TX 77429, United States, Cypress, TX 77429",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,972-521-9060,https://www.actionbehavior.com/locations/aba-therapy-frisco-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"3550 Parkwood Blvd Suite 205A, Frisco, TX 75034, United States, Frisco, TX 75034",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,737-404-3800,https://www.actionbehavior.com/locations/aba-therapy-kyle-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"4460 Farm to Market 1626 Suite 300, Kyle, TX 78640, United States, Kyle, TX 78640",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,832-740-1100,https://www.actionbehavior.com/locations/aba-therapy-memorial-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"6955 Portwest Dr #190, Houston, TX 77024, United States, Houston, TX 77024",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,281-800-1040,https://www.actionbehavior.com/locations/aba-therapy-atascocita-tx/?utm_source=google&utm_medium=organic&utm_term=gmb,info@actionbehavior.com,"5510 Atascocita Road Suite 290, Humble, TX 77346, United States, Humble, TX 77346",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,346-415-0300,https://www.actionbehavior.com/locations/aba-therapy-pearland-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"1332 Broadway St, Pearland, TX 77581, United States, Pearland, TX 77581",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,469-828-2020,/actionbehavior.com/locations/aba-therapy-coppell-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"747 Plaza Blvd Bldg 2, Coppell, TX 75019, United States, Coppell, TX 75019",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,682-345-9401,https://www.actionbehavior.com/locations/aba-therapy-grapevine-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"5200 Champagne Blvd, Grapevine, TX 76051, United States, Grapevine, TX 76051",,,,,,TX,,,,,,,,
Action Behavior Centers - ABA Therapy for Autism,469-946-8400,https://www.actionbehavior.com/locations/aba-therapy-lewisville-tx/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@actionbehavior.com,"500 N Valley Pkwy Suite 110, Lewisville, TX 75067, United States, Lewisville, TX 75067",,,,,,TX,,,,,,,,
Adrena Streetz,(469) 900-8063,http://www.spectrumofgrace.org,adrenastreetz@spectrumofgrace.org,"The Colony, The Colony, TX",,,,,,TX,,,,,,,,
Akshay Dambhare,8323215464,,abatherapy67@gmail.com,"21830 Kingsland Blvd Suite 106, Katy, TX 77450, Katy, TX 77450",,,,,,TX,,,,,,,,
Alana Dubrocq,2548632611,https://grovesbxs.com,grovesbehavioralservices@gmail.com,"520 S. Main St., Belton, TX 76514, Belton, TX 76514",,,,,,TX,,,,,,,,
Alana Scherer,512-250-5700,http://williamscommunityschool.org,info@williamscommunityschool.org,"5209 Duval Road Austin, TX 78727, Austin, TX 78727",,,,,,TX,,,,,,,,
Allison's Therapy Corner,817-754-4940,https://allisonstherapycorner.com/,allison@allisonstherapycorner.com,"4917 Golden Triangle Blvd Suite 411 & 421, Fort Worth, TX 76244, United States, Fort Worth, TX 76244",,,,,,TX,,,,,,,,
"AmarilloABA, LLC.",806-367-9358,https://amarilloaba.com/,,"6031 Bell St, Amarillo, TX 79109, United States, Amarillo, TX 79109",,,,,,TX,,,,,,,,
Apara Autism Center,844-272-7223,https://aparaautism.com/,info@aparaautism.com,"2741 E Belt Line Rd, Carrollton, TX 75006, United States, Carrollton, TX 75006",,,,,,TX,,,,,,,,
Ascend Behavior Partners,(720) 961-3764,,,"1716 Briarcrest Drive, , TX",Aetna; Anthem Blue Cross; Cigna; Kaiser Permanente; Magellan Health; Optum; Tricare; United Healthcare; Amerigroup; Anthem (Blue Cross Blue Shield); Blue Cross and Blue Shield Association; Optum/United; UnitedHealth Group; Molina Healthcare; Blue California; Premera Blue Cross; Other,Home-based; School-based,Community; Behavioral Health,English; Spanish,2-10,TX,,,,,,,,
"Autism Behavior Support, LLC",254-630-1578,https://autismbehaviorsupport.org/,autismbs6@gmail.com,"4003 W Stan Schlueter Loop Suite 3, Killeen, TX 76549, United States, Killeen, TX 76549",,,,,,TX,,,,,,,,
Autism Learning Partners,888-805-0759,https://www.autismlearningpartners.com/,intake@autismlearningpartners.com,"3800 N Lamar Blvd #200, Austin, TX 78756, United States, Austin, TX 78756",,,,,,TX,,,,,,,,
Autism Response Team - ABA Therapy Tyler,903-321-6460,https://autismresponseteam.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-tyler,StartABA@arttx.org,"1537 E Grande Blvd Suite 400, Tyler, TX 75703, United States, Tyler, TX 75703",,,,,,TX,,,,,,,,
Ayers Autism Health,3468032203,https://www.ayersautism.com/,info@ayersautism.com,"6315 Gulfton St. Suite 100, Garland, TX",,,,,,TX,,,,,,,,
Ayers Autism Health,3468032203,https://www.ayersautism.com/,info@ayersautism.com,"6315 Gulfton St. Suite 100, Houston, TX",,,,,,TX,,,,,,,,
Behavior Modification Solutions ABA,(956) 454-8539,,,"400 N. Bentsen Rd, , TX",,Home-based; School-based,Community,English,,TX,,,,,,,,
Behavior Network,214-862-5216,,,"4601 Medical Center Dr., , TX",,Center-based; Home-based,,English,2-10; 11-21; 22+,TX,,,,,,,,
Behavior Texas,(903) 603-4597,,,"812 E Clinton Avene, , TX",,Center-based; Home-based,,English,,TX,,,,,,,,
Behavior TLC,(281) 461-6888,,,"1001 Pineloch Dr,, , TX",,Center-based; Home-based,Community,English,,TX,,,,,,,,
Behavior TLC,(281) 461-6888,,,"11240 FM 1960 Road West, , TX",,Center-based; Home-based,Community,English,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/allen/,info@bi-aba.com,"800 North Watters Road, Suite 120, Allen, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/arlington/,info@bi-aba.com,"1012 Commercial Blvd North, Arlington, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/austin-cedar-park/,info@bi-aba.com,"1603 Medical Pkwy, Suite 100, Cedar Park, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/baytown/,info@bi-aba.com,"855 Rollingbrook Drive, Baytown, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/carrollton/,info@bi-aba.com,"3012 East Hebron Parkway, Suite 118, Carrollton, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/college-station/,info@bi-aba.com,"555 William D. Fitch Pkwy, College Station, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/colleyville/,info@bi-aba.com,"6201 Colleyville Blvd #100, Colleyville, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/cypress/,info@bi-aba.com,"8118 Fry Rd, Suite 103, Cypress, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/denton/,info@bi-aba.com,"2532 Lillian Miller Pkwy, Denton, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/fairfield/,info@bi-aba.com,"15103 Mason Rd Suite C1, Cypress, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/flower-mound/,info@bi-aba.com,"2612 Long Prairie Rd, Flower Mound, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/fort-worth-alliance/,info@bi-aba.com,"12650 N Beach St, Suite 146, Fort Worth, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/fort-worth-chisholm-trail/,info@bi-aba.com,"6211 Southwest Blvd, Benbrook, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/friendswood/,info@bi-aba.com,"105 E Shadowbend, Friendswood, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/frisco-west/,info@bi-aba.com,"255 W Lebanon Rd #212, Frisco, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/grand-prairie/,info@bi-aba.com,"4927 Lake Ridge Parkway, Suite 120, Grand Prarie, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/houston-heights/,info@bi-aba.com,"3036 Yale Street, Houston, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/humble/,,"9240 N Sam Houston Parkway E, Suite 110, Humble, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/katy/,info@bi-aba.com,"24124 Cinco Village Center Blvd, Suite 200, Katy, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/keller/,info@bi-aba.com,"1901 S Main St, Keller, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/kyle/,info@bi-aba.com,"4221 Benner Rd Building 2, Suite 250, Kyle, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/lake-highlands/,info@bi-aba.com,"10233 E NW Hwy #436, Highlands, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/lake-worth/,info@bi-aba.com,"5804 Boat Club Rd, Fort Worth, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/lakewood/,info@bi-aba.com,"1926 Skillman Street, Dallas, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/las-colinas/,info@bi-aba.com,"3100 Premier Dr Suite #234, Irving, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/league-city/,info@bi-aba.com,"6455 South Shore Blvd, Suite 400, League City, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/longview/,info@bi-aba.com,"701 Glencrest Lane, Longview, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/lubbock/,info@bi-aba.com,"6102 82nd St #10, Lubbock, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/mckinney/,info@bi-aba.com,"8875 Synergy Dr, McKinney, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/mesquite/,info@bi-aba.com,"920 Highway 352, Suite 200, Mesquite, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/murphy/,info@bi-aba.com,"152 Brand Rd, Plano, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/new-braunfels/,info@bi-aba.com,"475 Oxford Drive Suite 104, New Braunfels, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/north-arlington/,info@bi-aba.com,"4140 N Collins St #200, Arlington, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/oak-hill/,info@bi-aba.com,"8517 Farm to Market Rd 1826 #501, Austin, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/pearland/,info@bi-aba.com,"1799 Kirby Drive, Suite 110, Pearland, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/pflugerville/,info@bi-aba.com,"701 Farm to Market 685, Pflugerville, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/plano/,info@bi-aba.com,"7160 Preston Rd Suite 200, Plano, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/preston-forest/,info@bi-aba.com,"11661 Preston Road, Suite 260, Dallas, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/prosper/,info@bi-aba.com,"861 North Coleman Street, Suite 135, Prosper, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/richardson/,info@bi-aba.com,"189 N Plano Road Suite 100, Richardson, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/round-rock/,info@bi-aba.com,"170 Deep Wood Dr, Round Rock, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/rowlett/,info@bi-aba.com,"5706 Rowlett Road, Suite 500, Rowlett, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/san-antonio-castle-hills/,info@bi-aba.com,"11103 West Ave, Suite 108, San Antonio, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/san-antonio-dominion/,info@bi-aba.com,"21727 Interstate 10, Suite 108, San Antonio, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/san-antonio-west/,info@bi-aba.com,"5522 Lone Star Parkway Building 3, Suite 101, San Antonio, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/spring-cypress/,info@bi-aba.com,"8620 Spring Cypress Road Suite D, Spring, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/spring-stuebner/,info@bi-aba.com,"4540 Spring Stuebner Road Suite 100, Spring, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/sugar-land/,info@bi-aba.com,"2205 Williams Trace Blvd, Suite 101, Sugar Land, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/houston-texas-medical-center/,info@bi-aba.com,"2223 Dorrington Street, Houston, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/universal-city/,info@bi-aba.com,"1401 Universal City Blvd, Universal City, TX",,,,,,TX,,,,,,,,
Behavioral Innovations,(855) 782-7822,https://behavioral-innovations.com/locations/woodlands/,info@bi-aba.com,"8101 Kuykendahl Road, Suite 100, Spring, TX",,,,,,TX,,,,,,,,
Behavioral Therapy & Services LLC- ABA Therapy For Autism,469-525-0841,https://btscenters.com/,ContactBTS@btscenters.com,"1400 N Coit Rd Suite 2506, McKinney, TX 75071, United States, McKinney, TX 75071",,,,,,TX,,,,,,,,
Blossom Center For Children- Autism Therapy,210-415-9626,https://www.blossomcenterforchildren.com,info@blossomcenterforchildren.com,"14235 Blanco Rd, San Antonio, TX 78216, United States, San Antonio, TX 78216",,,,,,TX,,,,,,,,
BlueSprig,956-230-5135,https://www.bluesprigautism.com,,"3805 US-83 BUS, Harlingen, TX 78552, United States, Harlingen, TX 78552",,,,,,TX,,,,,,,,
Bright Mosaic,940-536-3296,https://www.brightmosaic.org/,,"1922 N Locust St, Denton, TX 76209, United States, Denton, TX 76209",,,,,,TX,,,,,,,,
Central Texas Behavioral Solutions- Waco ABA Therapy,254-554-1466,https://www.ctbs.co/,ktindell@ctxbs.com,"415 Lake Air Dr, Waco, TX 76710, United States, Waco, TX 76710",,,,,,TX,,,,,,,,
Centria Healthcare,(855) 772-8847,,,"1702 N. Collins Boulevard, , TX",,Center-based; Home-based,,English,,TX,,,,,,,,
Children's Autism Center,512-733-2800,https://www.childrensautismcenter.com/,info@cactexas.com,"1516 E Palm Valley Blvd Bldg C, Round Rock, TX 78664, United States, Round Rock, TX 78664",,,,,,TX,,,,,,,,
Children's Autism Center,512-733-2800,https://www.childrensautismcenter.com/,info@cactexas.com,"1516 E Palm Valley Blvd Bldg C, Round Rock, TX 78664, United States, Round Rock, TX 78664",,,,,,TX,,,,,,,,
Cole ABA Solutions,8323345194,http://www.colehealth.com/aba-solutions/locations/,,"16341 Mueschke Road, Suite 150 Cypress, TX 77433, Spring, TX 77433",,,,,,TX,,,,,,,,
Cole ABA Solutions,512-757-8733,http://www.colehealth.com/aba-solutions/locations/,,"101 Uhland Road Suite 204 San Marcos, TX 78666, San Marcos, TX 78666",,,,,,TX,,,,,,,,
Cole ABA Solutions,8323345194,http://www.colehealth.com/aba-solutions/locations/,,"16341 Mueschke Road, Suite 150 Cypress, TX 77433, Cypress, TX 77433",,,,,,TX,,,,,,,,
Cole Pediatric Therapy Conroe,936-441-1525,https://www.colehealth.com/,info@colehealth.com,"704 Longmire Rd UNIT 101, Conroe, TX 77304, United States, Conroe, TX 77304",,,,,,TX,,,,,,,,
Concept Connections - Autism and ABA Clinic,817-601-9736,https://concept-connections.com/,,"1305 W Magnolia Ave suite a, Fort Worth, TX 76104, United States, Fort Worth, TX 76104",,,,,,TX,,,,,,,,
Cortica Advanced Neurological Therapies for Autism,(858) 304-6440,,,"21 Waterway Ave, , TX",,Center-based,,English,,TX,,,,,,,,
Cortica Advanced Neurological Therapies for Autism,(858) 304-6440,,,"5085 W Park Blvd, , TX",,Center-based,,English,,TX,,,,,,,,
Cutting Edge Pediatric Therapy,469-675-3153,https://cuttingedgepediatrictherapy.com/,info@ceptherapy.com,"900 Junction Dr, Allen, TX 75013, United States, Allen, TX 75013",,,,,,TX,,,,,,,,
